Title_ID,Title,Type,Category,Date_Added,Rating,Description
tid2778,Fakkah Fuzz: Almost Banned,Movie,Stand-Up Comedy,2018-01-26,TV-MA,Stand-up comic Fakkah Fuzz mines cross-cultural humor from the experience of growing up as an outspoken Malay man in Singapore.
tid2779,Sebastián Marcelo Wainraich,Movie,Stand-Up Comedy,2018-01-26,TV-MA,"Argentine comedian Sebastián Wainraich highlights the comedy in everyday life, from minibars to reasons why funerals are better than weddings."
tid2780,Acts of Vengeance,Movie,"Action & Adventure, International Movies",2018-01-25,R,"Devastated by the murder of his wife and child, a formerly fast-talking lawyer takes a vow of silence and trains himself for a mission of revenge."
tid2781,Ricardo Quevedo: Hay gente así,Movie,Stand-Up Comedy,2018-01-24,TV-MA,"Droll comic Ricardo Quevedo hits Bogotá with a set that touches on embarrassing misunderstandings, sex talk, the thrill of being scared and more."
tid2782,Todd Glass: Act Happy,Movie,Stand-Up Comedy,2018-01-23,TV-MA,Try to keep up as comedian Todd Glass delivers rapid-fire stand-up that bounces from his heart attack to his coming out to how to eat a Kit Kat.
tid2783,Harith Iskander: I Told You So,Movie,Stand-Up Comedy,2018-01-19,TV-14,"Malaysian stand-up comedy icon Harith Iskander takes the stage in Kuala Lumpur to talk about Singapore, a past girlfriend, Rick Astley and more."
tid2784,Step Sisters,Movie,Comedies,2018-01-19,PG-13,"With her Harvard Law dreams on the line, a black sorority leader agrees to help a rhythmically challenged sisterhood win a step dance championship."
tid2785,The Open House,Movie,"Horror Movies, Thrillers",2018-01-19,TV-MA,"Following a tragedy, a mother and her teen son move to a relative's vacant vacation home, where eerie and unexplained forces conspire against them."
tid2786,Bad Day for the Cut,Movie,"Independent Movies, International Movies, Thrillers",2018-01-18,TV-MA,"A mild-mannered, middle-aged Irish farmer devoted to his mother embarks on a violent quest for revenge when she's murdered in a home invasion."
tid2787,Arango y Sanint: Ríase el show,Movie,Stand-Up Comedy,2018-01-17,TV-MA,"Colombian stand-up comedians Antonio Sanint and Julián Arango impersonate an Argentine visitor and a cabbie, and a pair of dirty old men at the opera."
tid2788,Godzilla,TV Show,TV Shows,2018-01-17,TV-14,"A desperate group of refugees attempts to recolonize Earth 20,000 years after Godzilla took over. But one young man wants revenge above all else."
tid2789,Alibaba Aur 40 Chor,Movie,"Action & Adventure, International Movies, Sci-Fi & Fantasy",2018-01-15,TV-14,A simple village man is thrown into a web of political intrigue after he takes on a powerful and ruthless gang of bandits.
tid2790,Pyar Ke Do Pal,Movie,"Dramas, International Movies, Music & Musicals",2018-01-15,TV-14,"Twins separated by a court order meet at camp and decide to reunite their parents, unaware of the dark secret that drove them apart years before."
tid2791,Rip Tide,Movie,"Children & Family Movies, Dramas, Sports Movies",2018-01-15,TV-PG,"Following an embarrassing viral video, a New York model decides to escape from her suffocating existence by visiting her faraway aunt in Australia."
tid2792,Milada,Movie,"Dramas, International Movies",2018-01-12,TV-14,Politician and human rights campaigner Milada Horáková battles against all odds to defend her beliefs in a Czechoslovakia under Communist rule.
tid2793,The Polka King,Movie,"Comedies, Independent Movies",2018-01-12,TV-14,"Determined to make it big in America, Polish-born bandleader Jan Lewan draws his fans into a Ponzi scheme in this comedy based on a true story."
tid2794,Tom Segura: Disgraceful,Movie,Stand-Up Comedy,2018-01-12,TV-MA,"Tom Segura gives voice to the sordid thoughts you'd never say out loud, with blunt musings on porn, parking lot power struggles, parenthood and more."
tid2795,The House Next Door,Movie,"Horror Movies, International Movies, Thrillers",2018-01-09,TV-MA,"In this Hindi version of ""Aval,"" a young couple's relationship is shaken to its core when a mysterious and troubled family moves into the neighborhood."
tid2796,Before I Wake,Movie,"Horror Movies, Thrillers",2018-01-05,PG-13,"Still mourning the death of their son, Mark and Jessie welcome foster child Cody into their lives. Soon they discover he has a strange ability."
tid2797,Devilman Crybaby,TV Show,"Anime Series, International TV Shows, TV Horror",2018-01-05,TV-MA,"With demons reawakened and humanity in turmoil, a sensitive demon-boy is led into a brutal, degenerate war against evil by his mysterious friend, Ryo."
tid2798,Mustang Island,Movie,"Comedies, Dramas, Independent Movies",2018-01-02,TV-14,"After being dumped on New Year's Eve, Bill pursues his ex-girlfriend to an off-season Gulf Coast beach town, but things get complicated along the way."
tid2799,Fullmetal Alchemist: Brotherhood,TV Show,"Anime Series, International TV Shows",2018-01-01,TV-14,After both suffer physical damage – brothers Edward and Alphonse battle nefarious forces to try to reclaim their bodies in this supernatural anime.
tid2800,Dave Chappelle: Equanimity & The Bird Revelation,TV Show,"Stand-Up Comedy & Talk Shows, TV Comedies",2017-12-31,TV-MA,"Comedy titan Dave Chappelle caps a wild year with two stand-up specials packed with scorching new material, self-reflection and tough love."
tid2801,Fun Mom Dinner,Movie,"Comedies, International Movies",2017-12-31,R,"Four preschool moms with little in common need a night out to take a break from their kids. But one thing leads to another, and things get rowdy."
tid2802,Goon: Last of the Enforcers,Movie,"Comedies, International Movies, Sports Movies",2017-12-30,R,"Injury and family push hockey player Doug Glatt into retirement, but his plans change when his beloved former team appoints his nemesis as captain."
tid2803,The Climb,Movie,"Action & Adventure, Comedies, Dramas",2017-12-29,TV-14,A young Senegalese-French man from humble roots sets out to climb Mount Everest to impress the woman he loves – and slowly becomes a media sensation.
tid2804,Bibi & Tina: Tohuwabohu Total,Movie,"Children & Family Movies, Music & Musicals",2017-12-27,TV-14,Teen witch Bibi and her pal Tina return to the screen to reconcile a runaway girl with her narrow-minded family and save Falkenstein Castle from chaos.
tid2805,Mr. Roosevelt,Movie,"Comedies, Independent Movies",2017-12-26,TV-MA,"A struggling comedian returns to Austin, Texas, to see her ailing cat and face her messy past – while staying with her ex and his new girlfriend."
tid2806,Todd Barry: Spicy Honey,Movie,Stand-Up Comedy,2017-12-26,TV-MA,"With bone-dry wit, stand-up comic Todd Barry dissects texting emergencies, Hitler's taste in wine, pricey soap, cheap pizza and much more."
tid2807,Creep 2,Movie,"Horror Movies, Independent Movies, Thrillers",2017-12-23,TV-MA,"A video artist finds the perfect character for a sensational piece, but the subject of her dreams soon reveals his insidious side."
tid2808,Myths & Monsters,TV Show,"British TV Shows, Docuseries",2017-12-23,TV-PG,This documentary series takes us to the mythic landscapes of Europe to explore some of most enduring legends produced by European culture.
tid2809,Bright,Movie,"Action & Adventure, Sci-Fi & Fantasy",2017-12-22,TV-MA,"In an LA rife with interspecies tensions, a human cop and his orc partner stumble on a powerful object and become embroiled in a prophesied turf war."
tid2810,Desire,Movie,"Dramas, International Movies, Romantic Movies",2017-12-21,TV-MA,A young woman arrives at her estranged sister's wedding to mend fences but falls prey to lust when she meets the groom.
tid2811,48 Christmas Wishes,Movie,"Children & Family Movies, Comedies",2017-12-20,TV-G,"When a small town's letters to Santa accidentally go up in smoke, two elves venture out of the North Pole to retrieve every missing wish."
tid2812,Jeremiah Tower: The Last Magnificent,Movie,Documentaries,2017-12-20,R,"This documentary profiles influential chef Jeremiah Tower, who played a pivotal role in the invention of a revolutionary new American cuisine."
tid2813,Russell Howard: Recalibrate,Movie,Stand-Up Comedy,2017-12-19,TV-MA,"Self-deprecating comic Russell Howard plows ahead through politics, porn, social media and his own shortcomings. Yet he somehow keeps it positive."
tid2814,Christmas Inheritance,Movie,"Dramas, International Movies, Romantic Movies",2017-12-15,TV-G,"To inherit her father's company, socialite Ellen must first visit his small hometown, where she learns the value of hard work and helping others."
tid2815,Muramba,Movie,"Comedies, Dramas, International Movies",2017-12-15,TV-MA,A young man and his parents ponder the reasons behind the recent breakdown of a relationship he was in – and the possibility of reconciliation.
tid2816,Pottersville,Movie,"Comedies, Independent Movies",2017-12-15,PG-13,"A man's drunken romp in a gorilla suit gets him mistaken for Bigfoot, drawing media attention and tourist dollars to his struggling small town."
tid2817,Seoul Searching,Movie,"Comedies, Dramas, International Movies",2017-12-15,TV-MA,Teens of Korean descent who were born and raised in other countries travel to Seoul to learn about their cultural heritage at a summer camp in 1986.
tid2818,Judd Apatow: The Return,Movie,Stand-Up Comedy,2017-12-12,TV-MA,"Judd Apatow returns to stand-up comedy after 25 years, riffing on living with three women, amusing moments from his career and much more."
tid2819,El Camino Christmas,Movie,"Comedies, Dramas",2017-12-08,TV-MA,"Stuck in a liquor store during an alleged robbery, a group of strangers shares hidden truths and forms an unexpected bond on Christmas Eve."
tid2820,Jaal,Movie,"Action & Adventure, International Movies",2017-12-08,TV-14,"When a mysterious woman hires Shankar to spy on a family, he must determine how his own father's abandonment figures into the situation."
tid2821,Shikari,Movie,"Dramas, International Movies, Music & Musicals",2017-12-08,TV-14,"When Shankar, who performs on the road with partner Chanchal and elephant Appu, falls for a Russian circus performer, jealousies and conflicts arise."
tid2822,Trolls Holiday Special,Movie,"Children & Family Movies, Comedies, Music & Musicals",2017-12-06,TV-Y7,"When Queen Poppy realizes that Bridget and the Bergens don't have any holidays, she hatches a plan for Branch and the Snack Pack to help create one."
tid2823,Craig Ferguson: Tickle Fight,Movie,Stand-Up Comedy,2017-12-05,TV-MA,"Cheeky comic Craig Ferguson keeps it casual as he discusses '70s porn, Japanese toilets and his mildly crime-filled days as a talk show host."
tid2824,Jab Harry Met Sejal,Movie,"Comedies, International Movies, Romantic Movies",2017-12-02,TV-MA,A philandering tour guide in Europe begins to develop feelings for one of his clients while helping her search for her lost engagement ring.
tid2825,Temple,Movie,"Horror Movies, Independent Movies",2017-12-02,TV-MA,Three unsuspecting American tourists visit a mysterious mountain shrine in Japan despite uncanny warnings from local inhabitants to stay away.
tid2826,A StoryBots Christmas,Movie,"Children & Family Movies, Comedies",2017-12-01,TV-Y,"Bo thinks her holiday gift-giving isn't good enough, so she heads north to study under Santa Claus – only to find he's missing."
tid2827,Monster Island,Movie,Children & Family Movies,2017-12-01,TV-Y7,"When a teenager discovers he's not really human, he ventures out to a remote island to explore his roots and confronts a series of wild challenges."
tid2828,My Happy Family,Movie,"Dramas, Independent Movies, International Movies",2017-12-01,TV-14,"A middle-aged wife and mother of two shocks her traditional, multigenerational Georgian household when she announces she's going to live by herself."
tid2829,Oggy and the Cockroaches,TV Show,"Kids' TV, TV Comedies",2017-12-01,TV-Y7,"Wimpy blue cat Oggy would like nothing more than to snooze, but he's constantly bothered by the three ugly cockroaches who have invaded his home."
tid2830,The Worthy,Movie,"International Movies, Sci-Fi & Fantasy, Thrillers",2017-12-01,TV-MA,"In the near future, with civilization a thing of the past, a man puts his family in peril when he reluctantly lets outsiders into his compound."
